date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,total_doses_1d,total_doses_2d,total_doses_3d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,295,0,0,295,0,0,295,295,0.0029706195,0.0,0.0005591754,255.0,0.0,255.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1173,0,0,1468,0,0,1173,1468,0.0161228919,0.0,0.0017474232,1129.0,0.0,1384.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,950,0,0,2418,0,0,950,2418,0.027434545,0.0,0.0025512379,971.0,0.0,2355.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,911,0,0,3329,0,0,911,3329,0.038338466099999996,0.0,0.0032269083000000002,936.0,0.0,3291.0,0.0,699.0
2020-12-18,Région,RSS99,Ensemble du Québec,726,0,0,4055,0,0,726,4055,0.0472386752,0.0,0.0042171147999999995,764.0,0.0,4055.0,0.0,729.0
2020-12-19,Région,RSS99,Ensemble du Québec,720,0,0,4775,0,0,720,4775,0.0556962037,0.0,0.0049393831,726.0,0.0,4781.0,0.0,851.0
2020-12-20,Région,RSS99,Ensemble du Québec,115,0,0,4890,0,0,115,4890,0.0571873382,0.0,0.0051141254,128.0,0.0,4909.0,0.0,1253.0
2020-12-21,Région,RSS99,Ensemble du Québec,511,0,0,5401,0,0,511,5401,0.0632334227,0.0,0.0061509298,519.0,0.0,5428.0,0.0,1555.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,0,7426,0,0,2025,7426,0.08570528570000001,0.0,0.0099137146,1929.0,0.0,7357.0,0.0,1451.0
2020-12-23,Région,RSS99,Ensemble du Québec,3762,0,0,11188,0,0,3762,11188,0.1293559184,0.0,0.0145735099,3747.0,0.0,11104.0,0.0,1796.0
2020-12-24,Région,RSS99,Ensemble du Québec,3025,0,0,14213,0,0,3025,14213,0.1638733524,0.0,0.0173693871,2963.0,0.0,14067.0,0.0,2106.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,14213,0,0,0,14213,0.1640131462,0.0,0.0173693871,12.0,0.0,14079.0,0.0,2393.0
