date,Age_0_11_ans_DOSE_Numero1_cumu,Age_12_17_ans_DOSE_Numero1_cumu,Age_18_24_ans_DOSE_Numero1_cumu,Age_25_29_ans_DOSE_Numero1_cumu,Age_30_34_ans_DOSE_Numero1_cumu,Age_35_39_ans_DOSE_Numero1_cumu,Age_40_44_ans_DOSE_Numero1_cumu,Age_45_49_ans_DOSE_Numero1_cumu,Age_50_54_ans_DOSE_Numero1_cumu,Age_55_59_ans_DOSE_Numero1_cumu,Age_60_64_ans_DOSE_Numero1_cumu,Age_65_69_ans_DOSE_Numero1_cumu,Age_70_74_ans_DOSE_Numero1_cumu,Age_75_79_ans_DOSE_Numero1_cumu,Age_80_84_ans_DOSE_Numero1_cumu,Age_85_110_ans_DOSE_Numero1_cumu,Age_0_110_ans_DOSE_Numero1_cumu,Age_0_11_ans_DOSE_Numero1_jour,Age_12_17_ans_DOSE_Numero1_jour,Age_18_24_ans_DOSE_Numero1_jour,Age_25_29_ans_DOSE_Numero1_jour,Age_30_34_ans_DOSE_Numero1_jour,Age_35_39_ans_DOSE_Numero1_jour,Age_40_44_ans_DOSE_Numero1_jour,Age_45_49_ans_DOSE_Numero1_jour,Age_50_54_ans_DOSE_Numero1_jour,Age_55_59_ans_DOSE_Numero1_jour,Age_60_64_ans_DOSE_Numero1_jour,Age_65_69_ans_DOSE_Numero1_jour,Age_70_74_ans_DOSE_Numero1_jour,Age_75_79_ans_DOSE_Numero1_jour,Age_80_84_ans_DOSE_Numero1_jour,Age_85_110_ans_DOSE_Numero1_jour,Age_0_110_ans_DOSE_Numero1_jour,Age_0_11_ans_DOSE_Numero2_cumu,Age_12_17_ans_DOSE_Numero2_cumu,Age_18_24_ans_DOSE_Numero2_cumu,Age_25_29_ans_DOSE_Numero2_cumu,Age_30_34_ans_DOSE_Numero2_cumu,Age_35_39_ans_DOSE_Numero2_cumu,Age_40_44_ans_DOSE_Numero2_cumu,Age_45_49_ans_DOSE_Numero2_cumu,Age_50_54_ans_DOSE_Numero2_cumu,Age_55_59_ans_DOSE_Numero2_cumu,Age_60_64_ans_DOSE_Numero2_cumu,Age_65_69_ans_DOSE_Numero2_cumu,Age_70_74_ans_DOSE_Numero2_cumu,Age_75_79_ans_DOSE_Numero2_cumu,Age_80_84_ans_DOSE_Numero2_cumu,Age_85_110_ans_DOSE_Numero2_cumu,Age_0_110_ans_DOSE_Numero2_cumu,Age_0_11_ans_DOSE_Numero2_jour,Age_12_17_ans_DOSE_Numero2_jour,Age_18_24_ans_DOSE_Numero2_jour,Age_25_29_ans_DOSE_Numero2_jour,Age_30_34_ans_DOSE_Numero2_jour,Age_35_39_ans_DOSE_Numero2_jour,Age_40_44_ans_DOSE_Numero2_jour,Age_45_49_ans_DOSE_Numero2_jour,Age_50_54_ans_DOSE_Numero2_jour,Age_55_59_ans_DOSE_Numero2_jour,Age_60_64_ans_DOSE_Numero2_jour,Age_65_69_ans_DOSE_Numero2_jour,Age_70_74_ans_DOSE_Numero2_jour,Age_75_79_ans_DOSE_Numero2_jour,Age_80_84_ans_DOSE_Numero2_jour,Age_85_110_ans_DOSE_Numero2_jour,Age_0_110_ans_DOSE_Numero2_jour,Age_0_11_ans_DOSES_Total_cumu,Age_12_17_ans_DOSES_Total_cumu,Age_18_24_ans_DOSES_Total_cumu,Age_25_29_ans_DOSES_Total_cumu,Age_30_34_ans_DOSES_Total_cumu,Age_35_39_ans_DOSES_Total_cumu,Age_40_44_ans_DOSES_Total_cumu,Age_45_49_ans_DOSES_Total_cumu,Age_50_54_ans_DOSES_Total_cumu,Age_55_59_ans_DOSES_Total_cumu,Age_60_64_ans_DOSES_Total_cumu,Age_65_69_ans_DOSES_Total_cumu,Age_70_74_ans_DOSES_Total_cumu,Age_75_79_ans_DOSES_Total_cumu,Age_80_84_ans_DOSES_Total_cumu,Age_85_110_ans_DOSES_Total_cumu,Age_0_110_ans_DOSES_Total_cumu,Age_0_11_ans_DOSES_Total_jour,Age_12_17_ans_DOSES_Total_jour,Age_18_24_ans_DOSES_Total_jour,Age_25_29_ans_DOSES_Total_jour,Age_30_34_ans_DOSES_Total_jour,Age_35_39_ans_DOSES_Total_jour,Age_40_44_ans_DOSES_Total_jour,Age_45_49_ans_DOSES_Total_jour,Age_50_54_ans_DOSES_Total_jour,Age_55_59_ans_DOSES_Total_jour,Age_60_64_ans_DOSES_Total_jour,Age_65_69_ans_DOSES_Total_jour,Age_70_74_ans_DOSES_Total_jour,Age_75_79_ans_DOSES_Total_jour,Age_80_84_ans_DOSES_Total_jour,Age_85_110_ans_DOSES_Total_jour,Age_0_110_ans_DOSES_Total_jour
2020-12-14,1,0,4,5,4,6,14,8,10,12,11,14,10,25,35,133,292,1,0,4,5,4,6,14,8,10,12,11,14,10,25,35,133,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,6,14,8,10,12,11,14,10,25,35,133,292,1,0,4,5,4,6,14,8,10,12,11,14,10,25,35,133,292
2020-12-15,1,2,54,71,100,112,126,131,155,165,90,52,29,49,64,263,1464,0,2,50,66,96,106,112,123,145,153,79,38,19,24,29,130,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,54,71,100,112,126,131,155,165,90,52,29,49,64,263,1464,0,2,50,66,96,106,112,123,145,153,79,38,19,24,29,130,1172
2020-12-16,1,4,120,153,187,216,249,258,284,300,160,69,35,52,64,264,2416,0,2,66,82,87,104,123,127,129,135,70,17,6,3,0,1,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,120,153,187,216,249,258,284,300,160,69,35,52,64,264,2416,0,2,66,82,87,104,123,127,129,135,70,17,6,3,0,1,952
2020-12-17,1,4,190,223,296,326,365,354,421,405,221,87,42,53,64,269,3321,0,0,70,70,109,110,116,96,137,105,61,18,7,1,0,5,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,190,223,296,326,365,354,421,405,221,87,42,53,64,269,3321,0,0,70,70,109,110,116,96,137,105,61,18,7,1,0,5,905
2020-12-18,1,4,236,290,357,408,479,445,529,503,261,99,47,53,66,270,4048,0,0,46,67,61,82,114,91,108,98,40,12,5,0,2,1,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,236,290,357,408,479,445,529,503,261,99,47,53,66,270,4048,0,0,46,67,61,82,114,91,108,98,40,12,5,0,2,1,727
2020-12-19,1,6,282,362,430,492,567,535,617,598,320,110,57,54,67,270,4768,0,2,46,72,73,84,88,90,88,95,59,11,10,1,1,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,282,362,430,492,567,535,617,598,320,110,57,54,67,270,4768,0,2,46,72,73,84,88,90,88,95,59,11,10,1,1,0,720
2020-12-20,1,6,285,378,446,502,583,548,632,610,328,115,58,54,68,270,4884,0,0,3,16,16,10,16,13,15,12,8,5,1,0,1,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,285,378,446,502,583,548,632,610,328,115,58,54,68,270,4884,0,0,3,16,16,10,16,13,15,12,8,5,1,0,1,0,116
2020-12-21,1,6,312,414,474,545,624,581,667,658,359,136,78,84,102,349,5390,0,0,27,36,28,43,41,33,35,48,31,21,20,30,34,79,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,312,414,474,545,624,581,667,658,359,136,78,84,102,349,5390,0,0,27,36,28,43,41,33,35,48,31,21,20,30,34,79,506
2020-12-22,1,13,385,504,554,662,769,737,848,849,489,216,166,203,237,784,7417,0,7,73,90,80,117,145,156,181,191,130,80,88,119,135,435,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,385,504,554,662,769,737,848,849,489,216,166,203,237,784,7417,0,7,73,90,80,117,145,156,181,191,130,80,88,119,135,435,2027
2020-12-23,1,30,659,756,805,1039,1184,1159,1331,1286,710,310,250,281,320,1061,11182,0,17,274,252,251,377,415,422,483,437,221,94,84,78,83,277,3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,659,756,805,1039,1184,1159,1331,1286,710,310,250,281,320,1061,11182,0,17,274,252,251,377,415,422,483,437,221,94,84,78,83,277,3765
