date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,311,0,0,0,311,0,0,0,311,311,0,,0,0,0,0,8740024,
2020-12-15,Région,RSS99,Ensemble du Québec,1189,0,0,0,1500,0,0,0,1189,1500,0,,0,0,0,0,8740024,
2020-12-16,Région,RSS99,Ensemble du Québec,971,0,0,0,2471,0,0,0,971,2471,0,,0,0,0,0,8740024,
2020-12-17,Région,RSS99,Ensemble du Québec,914,0,0,0,3385,0,0,0,914,3385,0,,0,0,0,0,8740024,708
2020-12-18,Région,RSS99,Ensemble du Québec,742,0,0,0,4127,0,0,0,742,4127,0,,0,0,0,0,8740024,739
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4845,0,0,0,718,4845,0,,0,0,0,0,8740024,859
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4959,0,0,0,114,4959,0,,0,0,0,0,8740024,1258
2020-12-21,Région,RSS99,Ensemble du Québec,522,0,0,0,5481,0,0,0,522,5481,0,,0,0,0,0,8740024,1559
2020-12-22,Région,RSS99,Ensemble du Québec,2030,0,0,0,7511,0,0,0,2030,7511,0,,0,0,0,0,8740024,1453
2020-12-23,Région,RSS99,Ensemble du Québec,3766,0,0,0,11277,0,0,0,3766,11277,0,,0,0,0,0,8740024,1798
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14301,0,0,0,3024,14301,0,,0,0,0,0,8740024,2107
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14301,0,0,0,0,14301,0,,0,0,0,0,8740024,2395
2020-12-26,Région,RSS99,Ensemble du Québec,3127,0,0,0,17428,0,0,0,3127,17428,0,,0,0,0,0,8740024,2442
2020-12-27,Région,RSS99,Ensemble du Québec,2283,0,0,0,19711,0,0,0,2283,19711,0,,0,0,0,0,8740024,2342
2020-12-28,Région,RSS99,Ensemble du Québec,2533,0,0,0,22244,0,0,0,2533,22244,0,,0,0,0,0,8740024,1959
2020-12-29,Région,RSS99,Ensemble du Québec,2363,0,0,0,24607,0,0,0,2363,24607,0,,0,0,0,0,8740024,1960
2020-12-30,Région,RSS99,Ensemble du Québec,3065,0,0,0,27672,0,0,0,3065,27672,0,,0,0,0,0,8740024,1604
2020-12-31,Région,RSS99,Ensemble du Québec,343,0,0,0,28015,0,0,0,343,28015,0,,0,0,0,0,8740024,1498
2021-01-01,Région,RSS99,Ensemble du Québec,9,0,0,0,28024,0,0,0,9,28024,0,,0,0,0,0,8740024,1536
2021-01-02,Région,RSS99,Ensemble du Québec,635,0,0,0,28659,0,0,0,635,28659,0.0000114416,,0,1,0,0,8740024,2054
2021-01-03,Région,RSS99,Ensemble du Québec,1541,0,0,0,30200,0,0,0,1541,30200,0.0000114416,,0,1,0,0,8740024,3157
2021-01-04,Région,RSS99,Ensemble du Québec,2780,17,0,0,32980,17,0,0,2797,32997,0.0000114416,,0,1,0,0,8740024,5076
2021-01-05,Région,RSS99,Ensemble du Québec,5976,15,0,0,38956,32,0,0,5991,38988,0.0000228832,,0,2,0,0,8740024,6992
2021-01-06,Région,RSS99,Ensemble du Québec,10763,19,0,0,49719,51,0,0,10782,49770,0.0000800913,,0,7,0,0,8740024,8156
2021-01-07,Région,RSS99,Ensemble du Québec,13767,7,0,0,63486,58,0,0,13774,63544,0.0001372994,,0,12,0,0,8740024,8948
2021-01-08,Région,RSS99,Ensemble du Québec,13402,22,0,0,76888,80,0,0,13424,76968,0.0002402739,,0,21,0,0,8740024,9603
2021-01-09,Région,RSS99,Ensemble du Québec,8780,1,0,0,85668,81,0,0,8781,85749,0.0002402739,,0,21,0,0,8740024,9887
2021-01-10,Région,RSS99,Ensemble du Québec,7082,2,0,0,92750,83,0,0,7084,92833,0.0002517156,,0,22,0,0,8740024,9658
2021-01-11,Région,RSS99,Ensemble du Québec,7379,3,0,0,100129,86,0,0,7382,100215,0.0002631572,,0,23,0,0,8740024,9383
2021-01-12,Région,RSS99,Ensemble du Québec,7978,4,0,0,108107,90,0,0,7982,108197,0.0002631572,,0,23,0,0,8740024,9066
2021-01-13,Région,RSS99,Ensemble du Québec,9171,5,0,0,117278,95,0,0,9176,117373,0.0003203653,,0,28,0,0,8740024,9019
2021-01-14,Région,RSS99,Ensemble du Québec,11853,2,0,0,129131,97,0,0,11855,129228,0.0003203653,,0,28,0,0,8740024,9026
2021-01-15,Région,RSS99,Ensemble du Québec,11195,8,0,0,140326,105,0,0,11203,140431,0.0004004566,,0,35,0,0,8740024,9493
