date,RSS01_DOSE_Numero1_cumu,RSS02_DOSE_Numero1_cumu,RSS03_DOSE_Numero1_cumu,RSS04_DOSE_Numero1_cumu,RSS05_DOSE_Numero1_cumu,RSS06_DOSE_Numero1_cumu,RSS07_DOSE_Numero1_cumu,RSS08_DOSE_Numero1_cumu,RSS09_DOSE_Numero1_cumu,RSS10_DOSE_Numero1_cumu,RSS11_DOSE_Numero1_cumu,RSS12_DOSE_Numero1_cumu,RSS13_DOSE_Numero1_cumu,RSS14_DOSE_Numero1_cumu,RSS15_DOSE_Numero1_cumu,RSS16_DOSE_Numero1_cumu,RSS17_DOSE_Numero1_cumu,RSS18_DOSE_Numero1_cumu,RSSND_DOSE_Numero1_cumu,RSS99_DOSE_Numero1_cumu,RSSHQ_DOSE_Numero1_cumu,RSSAL_DOSE_Numero1_cumu,RSS01_DOSE_Numero1_jour,RSS02_DOSE_Numero1_jour,RSS03_DOSE_Numero1_jour,RSS04_DOSE_Numero1_jour,RSS05_DOSE_Numero1_jour,RSS06_DOSE_Numero1_jour,RSS07_DOSE_Numero1_jour,RSS08_DOSE_Numero1_jour,RSS09_DOSE_Numero1_jour,RSS10_DOSE_Numero1_jour,RSS11_DOSE_Numero1_jour,RSS12_DOSE_Numero1_jour,RSS13_DOSE_Numero1_jour,RSS14_DOSE_Numero1_jour,RSS15_DOSE_Numero1_jour,RSS16_DOSE_Numero1_jour,RSS17_DOSE_Numero1_jour,RSS18_DOSE_Numero1_jour,RSSND_DOSE_Numero1_jour,RSS99_DOSE_Numero1_jour,RSSHQ_DOSE_Numero1_jour,RSSAL_DOSE_Numero1_jour,RSS01_DOSE_Numero2_cumu,RSS02_DOSE_Numero2_cumu,RSS03_DOSE_Numero2_cumu,RSS04_DOSE_Numero2_cumu,RSS05_DOSE_Numero2_cumu,RSS06_DOSE_Numero2_cumu,RSS07_DOSE_Numero2_cumu,RSS08_DOSE_Numero2_cumu,RSS09_DOSE_Numero2_cumu,RSS10_DOSE_Numero2_cumu,RSS11_DOSE_Numero2_cumu,RSS12_DOSE_Numero2_cumu,RSS13_DOSE_Numero2_cumu,RSS14_DOSE_Numero2_cumu,RSS15_DOSE_Numero2_cumu,RSS16_DOSE_Numero2_cumu,RSS17_DOSE_Numero2_cumu,RSS18_DOSE_Numero2_cumu,RSSND_DOSE_Numero2_cumu,RSS99_DOSE_Numero2_cumu,RSSHQ_DOSE_Numero2_cumu,RSSAL_DOSE_Numero2_cumu,RSS01_DOSE_Numero2_jour,RSS02_DOSE_Numero2_jour,RSS03_DOSE_Numero2_jour,RSS04_DOSE_Numero2_jour,RSS05_DOSE_Numero2_jour,RSS06_DOSE_Numero2_jour,RSS07_DOSE_Numero2_jour,RSS08_DOSE_Numero2_jour,RSS09_DOSE_Numero2_jour,RSS10_DOSE_Numero2_jour,RSS11_DOSE_Numero2_jour,RSS12_DOSE_Numero2_jour,RSS13_DOSE_Numero2_jour,RSS14_DOSE_Numero2_jour,RSS15_DOSE_Numero2_jour,RSS16_DOSE_Numero2_jour,RSS17_DOSE_Numero2_jour,RSS18_DOSE_Numero2_jour,RSSND_DOSE_Numero2_jour,RSS99_DOSE_Numero2_jour,RSSHQ_DOSE_Numero2_jour,RSSAL_DOSE_Numero2_jour,RSS01_DOSES_Total_cumu,RSS02_DOSES_Total_cumu,RSS03_DOSES_Total_cumu,RSS04_DOSES_Total_cumu,RSS05_DOSES_Total_cumu,RSS06_DOSES_Total_cumu,RSS07_DOSES_Total_cumu,RSS08_DOSES_Total_cumu,RSS09_DOSES_Total_cumu,RSS10_DOSES_Total_cumu,RSS11_DOSES_Total_cumu,RSS12_DOSES_Total_cumu,RSS13_DOSES_Total_cumu,RSS14_DOSES_Total_cumu,RSS15_DOSES_Total_cumu,RSS16_DOSES_Total_cumu,RSS17_DOSES_Total_cumu,RSS18_DOSES_Total_cumu,RSSND_DOSES_Total_cumu,RSS99_DOSES_Total_cumu,RSSHQ_DOSES_Total_cumu,RSSAL_DOSES_Total_cumu,RSS01_DOSES_Total_jour,RSS02_DOSES_Total_jour,RSS03_DOSES_Total_jour,RSS04_DOSES_Total_jour,RSS05_DOSES_Total_jour,RSS06_DOSES_Total_jour,RSS07_DOSES_Total_jour,RSS08_DOSES_Total_jour,RSS09_DOSES_Total_jour,RSS10_DOSES_Total_jour,RSS11_DOSES_Total_jour,RSS12_DOSES_Total_jour,RSS13_DOSES_Total_jour,RSS14_DOSES_Total_jour,RSS15_DOSES_Total_jour,RSS16_DOSES_Total_jour,RSS17_DOSES_Total_jour,RSS18_DOSES_Total_jour,RSSND_DOSES_Total_jour,RSS99_DOSES_Total_jour,RSSHQ_DOSES_Total_jour,RSSAL_DOSES_Total_jour
2020-12-14,0,0,145,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,291,1,292,0,0,145,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,291,1,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,291,1,292,0,0,145,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,291,1,292
2020-12-15,0,0,853,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,1,1462,7,1469,0,0,708,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,1,1171,6,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,1,1462,7,1469,0,0,708,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,1,1171,6,1177
2020-12-16,0,0,1413,0,0,995,1,0,0,0,0,0,0,0,0,0,0,0,2,2411,20,2431,0,0,560,0,0,387,1,0,0,0,0,0,0,0,0,0,0,0,1,949,13,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,995,1,0,0,0,0,0,0,0,0,0,0,0,2,2411,20,2431,0,0,560,0,0,387,1,0,0,0,0,0,0,0,0,0,0,0,1,949,13,962
2020-12-17,0,0,1947,0,0,1362,1,0,0,0,0,0,0,0,0,0,0,0,7,3317,36,3353,0,0,534,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,5,906,16,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,0,0,1362,1,0,0,0,0,0,0,0,0,0,0,0,7,3317,36,3353,0,0,534,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,5,906,16,922
2020-12-18,0,0,2485,0,0,1551,1,0,0,0,0,0,0,0,0,0,0,0,8,4045,54,4099,0,0,538,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,1,728,18,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485,0,0,1551,1,0,0,0,0,0,0,0,0,0,0,0,8,4045,54,4099,0,0,538,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,1,728,18,746
2020-12-19,0,0,3090,0,0,1664,1,0,0,0,0,0,0,0,0,0,0,0,8,4763,59,4822,0,0,605,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,718,5,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090,0,0,1664,1,0,0,0,0,0,0,0,0,0,0,0,8,4763,59,4822,0,0,605,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,718,5,723
2020-12-20,0,0,3090,0,0,1778,1,0,0,0,0,0,0,0,1,0,0,0,8,4878,64,4942,0,0,0,0,0,114,0,0,0,0,0,0,0,0,1,0,0,0,0,115,5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090,0,0,1778,1,0,0,0,0,0,0,0,1,0,0,0,8,4878,64,4942,0,0,0,0,0,114,0,0,0,0,0,0,0,0,1,0,0,0,0,115,5,120
2020-12-21,0,0,3090,0,0,2187,96,0,0,0,0,0,0,0,1,0,0,0,9,5383,82,5465,0,0,0,0,0,409,95,0,0,0,0,0,0,0,0,0,0,0,1,505,18,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090,0,0,2187,96,0,0,0,0,0,0,0,1,0,0,0,9,5383,82,5465,0,0,0,0,0,409,95,0,0,0,0,0,0,0,0,0,0,0,1,505,18,523
2020-12-22,0,194,3265,399,0,2917,443,0,2,0,0,0,0,131,45,0,0,0,11,7407,113,7520,0,194,175,399,0,730,347,0,2,0,0,0,0,131,44,0,0,0,2,2024,31,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,3265,399,0,2917,443,0,2,0,0,0,0,131,45,0,0,0,11,7407,113,7520,0,194,175,399,0,730,347,0,2,0,0,0,0,131,44,0,0,0,2,2024,31,2055
2020-12-23,0,528,3305,767,102,3665,679,0,161,0,120,34,176,412,162,1044,0,0,11,11166,146,11312,0,334,40,368,102,748,236,0,159,0,120,34,176,281,117,1044,0,0,0,3759,33,3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,3305,767,102,3665,679,0,161,0,120,34,176,412,162,1044,0,0,11,11166,146,11312,0,334,40,368,102,748,236,0,159,0,120,34,176,281,117,1044,0,0,0,3759,33,3792
