date,RSS01_DOSE_Numero1_cumu,RSS02_DOSE_Numero1_cumu,RSS03_DOSE_Numero1_cumu,RSS04_DOSE_Numero1_cumu,RSS05_DOSE_Numero1_cumu,RSS06_DOSE_Numero1_cumu,RSS07_DOSE_Numero1_cumu,RSS08_DOSE_Numero1_cumu,RSS09_DOSE_Numero1_cumu,RSS10_DOSE_Numero1_cumu,RSS11_DOSE_Numero1_cumu,RSS12_DOSE_Numero1_cumu,RSS13_DOSE_Numero1_cumu,RSS14_DOSE_Numero1_cumu,RSS15_DOSE_Numero1_cumu,RSS16_DOSE_Numero1_cumu,RSS17_DOSE_Numero1_cumu,RSS18_DOSE_Numero1_cumu,RSSND_DOSE_Numero1_cumu,RSS99_DOSE_Numero1_cumu,RSSHQ_DOSE_Numero1_cumu,RSSAL_DOSE_Numero1_cumu,RSS01_DOSE_Numero1_jour,RSS02_DOSE_Numero1_jour,RSS03_DOSE_Numero1_jour,RSS04_DOSE_Numero1_jour,RSS05_DOSE_Numero1_jour,RSS06_DOSE_Numero1_jour,RSS07_DOSE_Numero1_jour,RSS08_DOSE_Numero1_jour,RSS09_DOSE_Numero1_jour,RSS10_DOSE_Numero1_jour,RSS11_DOSE_Numero1_jour,RSS12_DOSE_Numero1_jour,RSS13_DOSE_Numero1_jour,RSS14_DOSE_Numero1_jour,RSS15_DOSE_Numero1_jour,RSS16_DOSE_Numero1_jour,RSS17_DOSE_Numero1_jour,RSS18_DOSE_Numero1_jour,RSSND_DOSE_Numero1_jour,RSS99_DOSE_Numero1_jour,RSSHQ_DOSE_Numero1_jour,RSSAL_DOSE_Numero1_jour,RSS01_DOSE_Numero2_cumu,RSS02_DOSE_Numero2_cumu,RSS03_DOSE_Numero2_cumu,RSS04_DOSE_Numero2_cumu,RSS05_DOSE_Numero2_cumu,RSS06_DOSE_Numero2_cumu,RSS07_DOSE_Numero2_cumu,RSS08_DOSE_Numero2_cumu,RSS09_DOSE_Numero2_cumu,RSS10_DOSE_Numero2_cumu,RSS11_DOSE_Numero2_cumu,RSS12_DOSE_Numero2_cumu,RSS13_DOSE_Numero2_cumu,RSS14_DOSE_Numero2_cumu,RSS15_DOSE_Numero2_cumu,RSS16_DOSE_Numero2_cumu,RSS17_DOSE_Numero2_cumu,RSS18_DOSE_Numero2_cumu,RSSND_DOSE_Numero2_cumu,RSS99_DOSE_Numero2_cumu,RSSHQ_DOSE_Numero2_cumu,RSSAL_DOSE_Numero2_cumu,RSS01_DOSE_Numero2_jour,RSS02_DOSE_Numero2_jour,RSS03_DOSE_Numero2_jour,RSS04_DOSE_Numero2_jour,RSS05_DOSE_Numero2_jour,RSS06_DOSE_Numero2_jour,RSS07_DOSE_Numero2_jour,RSS08_DOSE_Numero2_jour,RSS09_DOSE_Numero2_jour,RSS10_DOSE_Numero2_jour,RSS11_DOSE_Numero2_jour,RSS12_DOSE_Numero2_jour,RSS13_DOSE_Numero2_jour,RSS14_DOSE_Numero2_jour,RSS15_DOSE_Numero2_jour,RSS16_DOSE_Numero2_jour,RSS17_DOSE_Numero2_jour,RSS18_DOSE_Numero2_jour,RSSND_DOSE_Numero2_jour,RSS99_DOSE_Numero2_jour,RSSHQ_DOSE_Numero2_jour,RSSAL_DOSE_Numero2_jour,RSS01_DOSES_Total_cumu,RSS02_DOSES_Total_cumu,RSS03_DOSES_Total_cumu,RSS04_DOSES_Total_cumu,RSS05_DOSES_Total_cumu,RSS06_DOSES_Total_cumu,RSS07_DOSES_Total_cumu,RSS08_DOSES_Total_cumu,RSS09_DOSES_Total_cumu,RSS10_DOSES_Total_cumu,RSS11_DOSES_Total_cumu,RSS12_DOSES_Total_cumu,RSS13_DOSES_Total_cumu,RSS14_DOSES_Total_cumu,RSS15_DOSES_Total_cumu,RSS16_DOSES_Total_cumu,RSS17_DOSES_Total_cumu,RSS18_DOSES_Total_cumu,RSSND_DOSES_Total_cumu,RSS99_DOSES_Total_cumu,RSSHQ_DOSES_Total_cumu,RSSAL_DOSES_Total_cumu,RSS01_DOSES_Total_jour,RSS02_DOSES_Total_jour,RSS03_DOSES_Total_jour,RSS04_DOSES_Total_jour,RSS05_DOSES_Total_jour,RSS06_DOSES_Total_jour,RSS07_DOSES_Total_jour,RSS08_DOSES_Total_jour,RSS09_DOSES_Total_jour,RSS10_DOSES_Total_jour,RSS11_DOSES_Total_jour,RSS12_DOSES_Total_jour,RSS13_DOSES_Total_jour,RSS14_DOSES_Total_jour,RSS15_DOSES_Total_jour,RSS16_DOSES_Total_jour,RSS17_DOSES_Total_jour,RSS18_DOSES_Total_jour,RSSND_DOSES_Total_jour,RSS99_DOSES_Total_jour,RSSHQ_DOSES_Total_jour,RSSAL_DOSES_Total_jour
2020-12-14,0,0,145,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,292,1,293,0,0,145,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,292,1,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,292,1,293,0,0,145,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,292,1,293
2020-12-15,0,0,853,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,1,1463,6,1469,0,0,708,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,1,1171,5,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,1,1463,6,1469,0,0,708,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,1,1171,5,1176
2020-12-16,0,0,1413,0,0,997,1,0,0,0,0,0,0,0,0,0,0,0,2,2413,15,2428,0,0,560,0,0,388,1,0,0,0,0,0,0,0,0,0,0,0,1,950,9,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,997,1,0,0,0,0,0,0,0,0,0,0,0,2,2413,15,2428,0,0,560,0,0,388,1,0,0,0,0,0,0,0,0,0,0,0,1,950,9,959
2020-12-17,0,0,1946,0,0,1364,1,0,0,0,0,0,0,0,0,0,0,0,7,3318,29,3347,0,0,533,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,5,905,14,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,0,0,1364,1,0,0,0,0,0,0,0,0,0,0,0,7,3318,29,3347,0,0,533,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,5,905,14,919
2020-12-18,0,0,2483,0,0,1553,1,0,0,0,0,0,0,0,0,0,0,0,8,4045,44,4089,0,0,537,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,1,727,15,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2483,0,0,1553,1,0,0,0,0,0,0,0,0,0,0,0,8,4045,44,4089,0,0,537,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,1,727,15,742
2020-12-19,0,0,3088,0,0,1666,1,0,0,0,0,0,0,0,0,0,0,0,8,4763,48,4811,0,0,605,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,718,4,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3088,0,0,1666,1,0,0,0,0,0,0,0,0,0,0,0,8,4763,48,4811,0,0,605,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,718,4,722
2020-12-20,0,0,3088,0,0,1780,1,0,0,0,0,0,0,0,1,0,0,0,8,4878,51,4929,0,0,0,0,0,114,0,0,0,0,0,0,0,0,1,0,0,0,0,115,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3088,0,0,1780,1,0,0,0,0,0,0,0,1,0,0,0,8,4878,51,4929,0,0,0,0,0,114,0,0,0,0,0,0,0,0,1,0,0,0,0,115,3,118
2020-12-21,0,0,3088,0,0,2188,96,0,0,0,0,0,0,0,1,0,0,0,9,5382,62,5444,0,0,0,0,0,408,95,0,0,0,0,0,0,0,0,0,0,0,1,504,11,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3088,0,0,2188,96,0,0,0,0,0,0,0,1,0,0,0,9,5382,62,5444,0,0,0,0,0,408,95,0,0,0,0,0,0,0,0,0,0,0,1,504,11,515
2020-12-22,0,194,3263,399,0,2918,443,0,2,0,0,0,0,131,45,0,0,0,10,7405,90,7495,0,194,175,399,0,730,347,0,2,0,0,0,0,131,44,0,0,0,1,2023,28,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,3263,399,0,2918,443,0,2,0,0,0,0,131,45,0,0,0,10,7405,90,7495,0,194,175,399,0,730,347,0,2,0,0,0,0,131,44,0,0,0,1,2023,28,2051
2020-12-23,0,528,3303,767,103,3667,679,0,161,0,120,34,176,412,162,1044,0,0,10,11166,117,11283,0,334,40,368,103,749,236,0,159,0,120,34,176,281,117,1044,0,0,0,3761,27,3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,3303,767,103,3667,679,0,161,0,120,34,176,412,162,1044,0,0,10,11166,117,11283,0,334,40,368,103,749,236,0,159,0,120,34,176,281,117,1044,0,0,0,3761,27,3788
