date,Age_0_11_ans_DOSE_Numero1_cumu,Age_12_17_ans_DOSE_Numero1_cumu,Age_18_24_ans_DOSE_Numero1_cumu,Age_25_29_ans_DOSE_Numero1_cumu,Age_30_34_ans_DOSE_Numero1_cumu,Age_35_39_ans_DOSE_Numero1_cumu,Age_40_44_ans_DOSE_Numero1_cumu,Age_45_49_ans_DOSE_Numero1_cumu,Age_50_54_ans_DOSE_Numero1_cumu,Age_55_59_ans_DOSE_Numero1_cumu,Age_60_64_ans_DOSE_Numero1_cumu,Age_65_69_ans_DOSE_Numero1_cumu,Age_70_74_ans_DOSE_Numero1_cumu,Age_75_79_ans_DOSE_Numero1_cumu,Age_80_84_ans_DOSE_Numero1_cumu,Age_85_110_ans_DOSE_Numero1_cumu,Age_0_110_ans_DOSE_Numero1_cumu,Age_0_11_ans_DOSE_Numero1_jour,Age_12_17_ans_DOSE_Numero1_jour,Age_18_24_ans_DOSE_Numero1_jour,Age_25_29_ans_DOSE_Numero1_jour,Age_30_34_ans_DOSE_Numero1_jour,Age_35_39_ans_DOSE_Numero1_jour,Age_40_44_ans_DOSE_Numero1_jour,Age_45_49_ans_DOSE_Numero1_jour,Age_50_54_ans_DOSE_Numero1_jour,Age_55_59_ans_DOSE_Numero1_jour,Age_60_64_ans_DOSE_Numero1_jour,Age_65_69_ans_DOSE_Numero1_jour,Age_70_74_ans_DOSE_Numero1_jour,Age_75_79_ans_DOSE_Numero1_jour,Age_80_84_ans_DOSE_Numero1_jour,Age_85_110_ans_DOSE_Numero1_jour,Age_0_110_ans_DOSE_Numero1_jour,Age_0_11_ans_DOSE_Numero2_cumu,Age_12_17_ans_DOSE_Numero2_cumu,Age_18_24_ans_DOSE_Numero2_cumu,Age_25_29_ans_DOSE_Numero2_cumu,Age_30_34_ans_DOSE_Numero2_cumu,Age_35_39_ans_DOSE_Numero2_cumu,Age_40_44_ans_DOSE_Numero2_cumu,Age_45_49_ans_DOSE_Numero2_cumu,Age_50_54_ans_DOSE_Numero2_cumu,Age_55_59_ans_DOSE_Numero2_cumu,Age_60_64_ans_DOSE_Numero2_cumu,Age_65_69_ans_DOSE_Numero2_cumu,Age_70_74_ans_DOSE_Numero2_cumu,Age_75_79_ans_DOSE_Numero2_cumu,Age_80_84_ans_DOSE_Numero2_cumu,Age_85_110_ans_DOSE_Numero2_cumu,Age_0_110_ans_DOSE_Numero2_cumu,Age_0_11_ans_DOSE_Numero2_jour,Age_12_17_ans_DOSE_Numero2_jour,Age_18_24_ans_DOSE_Numero2_jour,Age_25_29_ans_DOSE_Numero2_jour,Age_30_34_ans_DOSE_Numero2_jour,Age_35_39_ans_DOSE_Numero2_jour,Age_40_44_ans_DOSE_Numero2_jour,Age_45_49_ans_DOSE_Numero2_jour,Age_50_54_ans_DOSE_Numero2_jour,Age_55_59_ans_DOSE_Numero2_jour,Age_60_64_ans_DOSE_Numero2_jour,Age_65_69_ans_DOSE_Numero2_jour,Age_70_74_ans_DOSE_Numero2_jour,Age_75_79_ans_DOSE_Numero2_jour,Age_80_84_ans_DOSE_Numero2_jour,Age_85_110_ans_DOSE_Numero2_jour,Age_0_110_ans_DOSE_Numero2_jour,Age_0_11_ans_DOSES_Total_cumu,Age_12_17_ans_DOSES_Total_cumu,Age_18_24_ans_DOSES_Total_cumu,Age_25_29_ans_DOSES_Total_cumu,Age_30_34_ans_DOSES_Total_cumu,Age_35_39_ans_DOSES_Total_cumu,Age_40_44_ans_DOSES_Total_cumu,Age_45_49_ans_DOSES_Total_cumu,Age_50_54_ans_DOSES_Total_cumu,Age_55_59_ans_DOSES_Total_cumu,Age_60_64_ans_DOSES_Total_cumu,Age_65_69_ans_DOSES_Total_cumu,Age_70_74_ans_DOSES_Total_cumu,Age_75_79_ans_DOSES_Total_cumu,Age_80_84_ans_DOSES_Total_cumu,Age_85_110_ans_DOSES_Total_cumu,Age_0_110_ans_DOSES_Total_cumu,Age_0_11_ans_DOSES_Total_jour,Age_12_17_ans_DOSES_Total_jour,Age_18_24_ans_DOSES_Total_jour,Age_25_29_ans_DOSES_Total_jour,Age_30_34_ans_DOSES_Total_jour,Age_35_39_ans_DOSES_Total_jour,Age_40_44_ans_DOSES_Total_jour,Age_45_49_ans_DOSES_Total_jour,Age_50_54_ans_DOSES_Total_jour,Age_55_59_ans_DOSES_Total_jour,Age_60_64_ans_DOSES_Total_jour,Age_65_69_ans_DOSES_Total_jour,Age_70_74_ans_DOSES_Total_jour,Age_75_79_ans_DOSES_Total_jour,Age_80_84_ans_DOSES_Total_jour,Age_85_110_ans_DOSES_Total_jour,Age_0_110_ans_DOSES_Total_jour
2020-12-14,1,0,4,5,4,6,14,8,10,12,11,14,10,25,35,133,292,1,0,4,5,4,6,14,8,10,12,11,14,10,25,35,133,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,6,14,8,10,12,11,14,10,25,35,133,292,1,0,4,5,4,6,14,8,10,12,11,14,10,25,35,133,292
2020-12-15,,2,54,71,100,112,126,131,155,165,89,52,29,49,64,263,1462,,2,50,66,96,106,112,123,145,153,78,38,19,24,29,130,1171,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,54,71,100,112,126,131,155,165,89,52,29,49,64,263,1462,,2,50,66,96,106,112,123,145,153,78,38,19,24,29,130,1171
2020-12-16,,4,120,153,187,216,249,257,284,299,159,69,35,52,64,264,2412,,2,66,82,87,104,123,126,129,134,70,17,6,3,0,1,950,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,120,153,187,216,249,257,284,299,159,69,35,52,64,264,2412,,2,66,82,87,104,123,126,129,134,70,17,6,3,0,1,950
2020-12-17,,4,190,223,295,326,365,353,421,402,220,87,42,53,64,269,3314,,0,70,70,108,110,116,96,137,103,61,18,7,1,0,5,902,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,190,223,295,326,365,353,421,402,220,87,42,53,64,269,3314,,0,70,70,108,110,116,96,137,103,61,18,7,1,0,5,902
2020-12-18,,4,236,289,356,407,479,443,529,500,260,99,46,53,66,270,4037,,0,46,66,61,81,114,90,108,98,40,12,4,0,2,1,723,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,236,289,356,407,479,443,529,500,260,99,46,53,66,270,4037,,0,46,66,61,81,114,90,108,98,40,12,4,0,2,1,723
2020-12-19,,6,282,361,429,491,567,533,617,595,319,110,56,54,67,270,4757,,2,46,72,73,84,88,90,88,95,59,11,10,1,1,0,720,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,282,361,429,491,567,533,617,595,319,110,56,54,67,270,4757,,2,46,72,73,84,88,90,88,95,59,11,10,1,1,0,720
2020-12-20,,6,285,376,445,501,583,546,632,607,327,115,57,54,68,270,4872,,0,3,15,16,10,16,13,15,12,8,5,1,0,1,0,115,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,285,376,445,501,583,546,632,607,327,115,57,54,68,270,4872,,0,3,15,16,10,16,13,15,12,8,5,1,0,1,0,115
2020-12-21,,6,312,411,473,544,624,578,667,654,358,136,77,84,102,349,5375,,0,27,35,28,43,41,32,35,47,31,21,20,30,34,79,503,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,312,411,473,544,624,578,667,654,358,136,77,84,102,349,5375,,0,27,35,28,43,41,32,35,47,31,21,20,30,34,79,503
2020-12-22,,13,385,500,553,660,769,734,845,845,487,216,166,203,237,784,7397,,7,73,89,80,116,145,156,178,191,129,80,89,119,135,435,2022,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,385,500,553,660,769,734,845,845,487,216,166,203,237,784,7397,,7,73,89,80,116,145,156,178,191,129,80,89,119,135,435,2022
2020-12-23,,30,659,751,802,1036,1184,1156,1328,1281,708,309,250,281,320,1061,11156,,17,274,251,249,376,415,422,483,436,221,93,84,78,83,277,3759,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,659,751,802,1036,1184,1156,1328,1281,708,309,250,281,320,1061,11156,,17,274,251,249,376,415,422,483,436,221,93,84,78,83,277,3759
2020-12-24,,49,896,971,1033,1328,1485,1467,1679,1683,902,379,307,337,380,1279,14175,,19,237,220,231,292,301,311,351,402,194,70,57,56,60,218,3019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49,896,971,1033,1328,1485,1467,1679,1683,902,379,307,337,380,1279,14175,,19,237,220,231,292,301,311,351,402,194,70,57,56,60,218,3019
